season,week,contestant_id,estimated_fan_share,is_eliminated,judge_score_raw,n_judges,celebrity_name,ballroom_partner,celebrity_age_during_season,celebrity_industry,industry_std,placement,is_withdrew,age_centered,log_fan_share,judge_score,gender
7,1,Ted McGinley_S7,0.04831695968163972,true,6.166666666666667,3,Ted McGinley,Inna Brayer,50,Actor/Actress,Actor,12,false,13.83199415631848,-3.029951951378712,6.166666666666667,0
7,1,Toni Braxton_S7,0.07912540560790754,false,7.5,3,Toni Braxton,Alec Mazo,40,Singer/Rapper,Singer,8,false,3.83199415631848,-2.536708634278646,7.5,0
7,1,Warren Sapp_S7,0.08339006336196106,false,7.166666666666667,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-2.4842141292921496,7.166666666666667,0
7,2,Brooke Burke_S7,0.0943624791850269,false,8.0,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-2.360601153725333,8.0,0
7,2,Cloris Leachman_S7,0.10588772239117399,false,5.0,3,Cloris Leachman,Corky Ballas,82,Actor/Actress,Actor,7,false,45.83199415631848,-2.2453665250467485,5.0,0
7,2,Cody Linley_S7,0.09628660604843749,false,7.0,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-2.3404156699308176,7.0,0
7,2,Kim Kardashian_S7,0.06738326238409881,true,5.666666666666667,3,Kim Kardashian,Mark Ballas,27,TV Personality,TV,11,false,-9.16800584368152,-2.6973437841131447,5.666666666666667,0
7,2,Lance Bass_S7,0.09757895485839543,false,6.666666666666667,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-2.3270831872057904,6.666666666666667,0
7,2,Maurice Greene_S7,0.09955800428220175,false,6.333333333333333,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-2.3070048027159467,6.333333333333333,0
7,2,Rocco DiSpirito_S7,0.10529913198295052,false,5.333333333333333,3,Rocco DiSpirito,Karina Smirnoff,41,TV Personality,TV,9,false,4.83199415631848,-2.2509406064436526,5.333333333333333,0
7,2,Susan Lucci_S7,0.09386569689874583,false,7.0,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-2.3658796212917044,7.0,0
7,2,Toni Braxton_S7,0.09121704944718337,false,7.666666666666667,3,Toni Braxton,Alec Mazo,40,Singer/Rapper,Singer,8,false,3.83199415631848,-2.394502490878491,7.666666666666667,0
7,2,Warren Sapp_S7,0.09652332648598619,false,8.0,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-2.337960214468341,8.0,0
7,3,Brooke Burke_S7,0.10864930468904942,false,9.333333333333334,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-2.2196207679665627,9.333333333333334,0
7,3,Cloris Leachman_S7,0.10898609515972595,false,5.333333333333333,3,Cloris Leachman,Corky Ballas,82,Actor/Actress,Actor,7,false,45.83199415631848,-2.2165257967920384,5.333333333333333,0
7,3,Cody Linley_S7,0.11108743398451101,false,7.0,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-2.1974286923056634,7.0,0
7,3,Lance Bass_S7,0.10994935971690425,false,7.333333333333333,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-2.207726290345934,7.333333333333333,0
7,3,Maurice Greene_S7,0.10952960783480857,false,8.0,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-2.2115512451794683,8.0,0
7,3,Rocco DiSpirito_S7,0.11314811050025055,false,6.666666666666667,3,Rocco DiSpirito,Karina Smirnoff,41,TV Personality,TV,9,false,4.83199415631848,-2.1790487681774096,6.666666666666667,0
7,3,Susan Lucci_S7,0.11057352144250691,false,7.0,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-2.202065583136665,7.0,0
7,3,Toni Braxton_S7,0.11401575731874275,false,7.333333333333333,3,Toni Braxton,Alec Mazo,40,Singer/Rapper,Singer,8,false,3.83199415631848,-2.1714098473661454,7.333333333333333,0
7,3,Warren Sapp_S7,0.11406080935350112,false,8.333333333333334,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-2.171014790206662,8.333333333333334,0
7,4,Brooke Burke_S7,0.112149417470246,false,8.666666666666666,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-2.1879142955953315,8.666666666666666,0
7,4,Cloris Leachman_S7,0.11388045766327756,false,7.333333333333333,3,Cloris Leachman,Corky Ballas,82,Actor/Actress,Actor,7,false,45.83199415631848,-2.1725972166605634,7.333333333333333,0
7,4,Cody Linley_S7,0.11569934512803004,false,7.666666666666667,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-2.156751661830775,7.666666666666667,0
7,4,Lance Bass_S7,0.11125118198330557,false,8.666666666666666,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-2.1959557447950426,8.666666666666666,0
7,4,Maurice Greene_S7,0.12026947894521335,false,6.666666666666667,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-2.118012081417492,6.666666666666667,0
7,4,Rocco DiSpirito_S7,0.0806535856417544,true,6.0,3,Rocco DiSpirito,Karina Smirnoff,41,TV Personality,TV,9,false,4.83199415631848,-2.517579617481063,6.0,0
7,4,Susan Lucci_S7,0.11262944789132642,false,8.0,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-2.183643192269457,8.0,0
7,4,Toni Braxton_S7,0.11481617191126611,false,7.333333333333333,3,Toni Braxton,Alec Mazo,40,Singer/Rapper,Singer,8,false,3.83199415631848,-2.1644142251742196,7.333333333333333,0
7,4,Warren Sapp_S7,0.1186509133655799,false,7.333333333333333,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-2.1315611700982364,7.333333333333333,0
7,5,Brooke Burke_S7,0.12736519117116074,false,9.666666666666666,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-2.0606889464849627,9.666666666666666,0
7,5,Cloris Leachman_S7,0.13276679059899513,false,7.0,3,Cloris Leachman,Corky Ballas,82,Actor/Actress,Actor,7,false,45.83199415631848,-2.019153612027766,7.0,0
7,5,Cody Linley_S7,0.12434961051180116,false,9.333333333333334,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-2.0846501991203192,9.333333333333334,0
7,5,Lance Bass_S7,0.13596978798391493,false,7.0,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.9953152105535903,7.0,0
7,5,Maurice Greene_S7,0.13091782213170217,false,9.0,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-2.0331778262449443,9.0,0
7,5,Susan Lucci_S7,0.1330869509438848,false,7.333333333333333,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-2.01674508402079,7.333333333333333,0
7,5,Toni Braxton_S7,0.08344694812090486,true,7.333333333333333,3,Toni Braxton,Alec Mazo,40,Singer/Rapper,Singer,8,false,3.83199415631848,-2.4835322173023515,7.333333333333333,0
7,5,Warren Sapp_S7,0.13209689853763587,false,8.333333333333334,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-2.0242119756982135,8.333333333333334,0
7,6,Brooke Burke_S7,0.14422766710216184,false,8.666666666666666,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-1.93635527290372,8.666666666666666,0
7,6,Cloris Leachman_S7,0.11984553636858744,true,5.0,3,Cloris Leachman,Corky Ballas,82,Actor/Actress,Actor,7,false,45.83199415631848,-2.121543218239103,5.0,0
7,6,Cody Linley_S7,0.14474496182677005,false,7.666666666666667,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-1.9327750604879865,7.666666666666667,0
7,6,Lance Bass_S7,0.14197941126066596,false,9.0,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.952066179765246,9.0,0
7,6,Maurice Greene_S7,0.1536884835047097,false,7.0,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-1.8728210529989902,7.0,0
7,6,Susan Lucci_S7,0.1459612027190972,false,7.666666666666667,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-1.9244075762760682,7.666666666666667,0
7,6,Warren Sapp_S7,0.14955273721800758,false,8.333333333333334,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-1.9000995044624336,8.333333333333334,0
7,7,Brooke Burke_S7,0.17436933453663028,false,10.0,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-1.746573882109927,10.0,0
7,7,Cody Linley_S7,0.17939724939276522,false,7.333333333333333,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-1.718147087527877,7.333333333333333,0
7,7,Lance Bass_S7,0.17104949035570435,false,8.333333333333334,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.7657965008236418,8.333333333333334,0
7,7,Maurice Greene_S7,0.17955042764328882,false,8.333333333333334,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-1.7172936071119773,8.333333333333334,0
7,7,Susan Lucci_S7,0.11061879890757083,true,8.0,3,Susan Lucci,Tony Dovolani,61,Actor/Actress,Actor,6,false,24.83199415631848,-2.201656192284091,8.0,0
7,7,Warren Sapp_S7,0.185014699164041,false,7.0,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-1.68731459715808,7.0,0
7,8,Brooke Burke_S7,0.20866524635653627,false,9.166666666666666,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-1.5670192108179775,9.166666666666666,0
7,8,Cody Linley_S7,0.2154121515938956,false,8.0,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-1.5351974595132563,8.0,0
7,8,Lance Bass_S7,0.2153306363778391,false,8.333333333333334,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.5355759444969674,8.333333333333334,0
7,8,Maurice Greene_S7,0.14534498487052275,true,8.0,3,Maurice Greene,Cheryl Burke,34,Athlete,Athlete,5,false,-2.16800584368152,-1.9286382762286107,8.0,0
7,8,Warren Sapp_S7,0.21524698080120722,false,9.0,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-1.5359645164327804,9.0,0
7,9,Brooke Burke_S7,0.2763097526392636,false,8.166666666666666,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-1.2862291312726675,8.166666666666666,0
7,9,Cody Linley_S7,0.1971727560265692,true,7.666666666666667,3,Cody Linley,Julianne Hough,18,Actor/Actress,Actor,4,false,-18.16800584368152,-1.6236699286995022,7.666666666666667,0
7,9,Lance Bass_S7,0.2529588729684875,false,9.5,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.3745244077013372,9.5,0
7,9,Warren Sapp_S7,0.2735586183656802,false,8.166666666666666,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-1.296235697819452,8.166666666666666,0
7,10,Brooke Burke_S7,0.39331853811388373,false,10.0,3,Brooke Burke,Derek Hough,37,TV Personality,TV,1,false,0.8319941563184798,-0.9331329233974152,10.0,0
7,10,Lance Bass_S7,0.2636035252549345,false,9.166666666666666,3,Lance Bass,Lacey Schwimmer,29,Singer/Rapper,Singer,3,false,-7.16800584368152,-1.3333053093731622,9.166666666666666,0
7,10,Warren Sapp_S7,0.343077936631181,false,9.166666666666666,3,Warren Sapp,Kym Johnson,35,Athlete,Athlete,2,false,-1.1680058436815202,-1.069794722342448,9.166666666666666,0
8,1,Belinda Carlisle_S8,0.07275046094184032,false,5.666666666666667,3,Belinda Carlisle,Jonathan Roberts,50,Singer/Rapper,Singer,13,false,13.83199415631848,-2.620706291457388,5.666666666666667,0
8,1,Chuck Wicks_S8,0.07656260374590709,false,6.666666666666667,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.569633462073932,6.666666666666667,0
8,1,David Alan Grier_S8,0.0810054296084294,false,6.333333333333333,3,David Alan Grier,Kym Johnson,52,Actor/Actress,Actor,9,false,15.83199415631848,-2.513226749578111,6.333333333333333,0
8,1,Denise Richards_S8,0.08183947764067347,false,6.0,3,Denise Richards,Maksim Chmerkoskiy,38,Actor/Actress,Actor,12,false,1.8319941563184798,-2.5029833210816834,6.0,0
8,1,Gilles Marini_S8,0.07976608860104911,false,8.0,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.5286442831421057,8.0,0
8,1,Holly Madison_S8,0.07855783763580092,false,6.0,3,Holly Madison,Dmitry Chaplin,30,TV Personality,TV,11,false,-6.16800584368152,-2.5439074109236848,6.0,0
8,1,Lawrence Taylor_S8,0.07890250382809345,false,5.333333333333333,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.539529643648738,5.333333333333333,0
8,1,Lil' Kim_S8,0.07432524882964026,false,7.0,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.5992911079567205,7.0,0
8,1,Melissa Rycroft_S8,0.07862048470115161,false,7.666666666666667,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.5431102746443264,7.666666666666667,0
8,1,Shawn Johnson_S8,0.07621611227492985,false,7.666666666666667,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.574169270964588,7.666666666666667,0
8,1,Steve Wozniak_S8,0.06271783840545793,false,4.333333333333333,3,Steve Wozniak,Karina Smirnoff,58,Entrepreneur,Other,10,false,21.83199415631848,-2.7690934234326305,4.333333333333333,0
8,1,Steve-O_S8,0.07862752739559598,false,5.666666666666667,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.543020701430879,5.666666666666667,0
8,1,Ty Murray_S8,0.0801083863914311,false,4.666666666666667,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-2.5243622483596417,4.666666666666667,0
8,2,Belinda Carlisle_S8,0.04710710460704369,true,6.0,3,Belinda Carlisle,Jonathan Roberts,50,Singer/Rapper,Singer,13,false,13.83199415631848,-3.055310220426127,6.0,0
8,2,Chuck Wicks_S8,0.07813052787967661,false,6.666666666666667,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.5493616175563907,6.666666666666667,0
8,2,David Alan Grier_S8,0.08224459719256229,false,5.666666666666667,3,David Alan Grier,Kym Johnson,52,Actor/Actress,Actor,9,false,15.83199415631848,-2.4980454203431255,5.666666666666667,0
8,2,Denise Richards_S8,0.08193367640088724,false,7.0,3,Denise Richards,Maksim Chmerkoskiy,38,Actor/Actress,Actor,12,false,1.8319941563184798,-2.501832978453063,7.0,0
8,2,Gilles Marini_S8,0.07905278293654715,false,9.0,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.5376268614868858,9.0,0
8,2,Holly Madison_S8,0.07952070345614141,false,6.0,3,Holly Madison,Dmitry Chaplin,30,TV Personality,TV,11,false,-6.16800584368152,-2.5317252951311,6.0,0
8,2,Lawrence Taylor_S8,0.07997299920412639,false,6.666666666666667,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.5260537070838556,6.666666666666667,0
8,2,Lil' Kim_S8,0.07563355825417926,false,7.666666666666667,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.5818419804797843,7.666666666666667,0
8,2,Melissa Rycroft_S8,0.07718990343061118,false,8.666666666666666,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.561473660103749,8.666666666666666,0
8,2,Shawn Johnson_S8,0.07673849699693967,false,8.0,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.5673387488246395,8.0,0
8,2,Steve Wozniak_S8,0.07481200620333603,false,5.666666666666667,3,Steve Wozniak,Karina Smirnoff,58,Entrepreneur,Other,10,false,21.83199415631848,-2.592763529393289,5.666666666666667,0
8,2,Steve-O_S8,0.08641019034978556,false,4.666666666666667,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.448638093621518,4.666666666666667,0
8,2,Ty Murray_S8,0.08125345308816491,false,6.666666666666667,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-2.5101696520351995,6.666666666666667,0
8,3,Chuck Wicks_S8,0.08522092527689233,false,7.666666666666667,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.462496539322189,7.666666666666667,0
8,3,David Alan Grier_S8,0.08536449427683053,false,8.0,3,David Alan Grier,Kym Johnson,52,Actor/Actress,Actor,9,false,15.83199415631848,-2.4608133081177868,8.0,0
8,3,Denise Richards_S8,0.052073346034076415,true,5.333333333333333,3,Denise Richards,Maksim Chmerkoskiy,38,Actor/Actress,Actor,12,false,1.8319941563184798,-2.9550828500689934,5.333333333333333,0
8,3,Gilles Marini_S8,0.0861307033741157,false,9.0,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.4518777195959824,9.0,0
8,3,Holly Madison_S8,0.0876112309735003,false,5.666666666666667,3,Holly Madison,Dmitry Chaplin,30,TV Personality,TV,11,false,-6.16800584368152,-2.4348346678010095,5.666666666666667,0
8,3,Lawrence Taylor_S8,0.08508302552613789,false,6.666666666666667,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.464115975169755,6.666666666666667,0
8,3,Lil' Kim_S8,0.0860876596616923,false,8.333333333333334,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.4523775874694547,8.333333333333334,0
8,3,Melissa Rycroft_S8,0.07997758851922361,false,9.0,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.5259963236408765,9.0,0
8,3,Shawn Johnson_S8,0.08478308517344806,false,9.0,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.467647428638821,9.0,0
8,3,Steve Wozniak_S8,0.09163170955344765,false,3.3333333333333335,3,Steve Wozniak,Karina Smirnoff,58,Entrepreneur,Other,10,false,21.83199415631848,-2.389966979849096,3.3333333333333335,0
8,3,Steve-O_S8,0.08966565571431369,false,5.0,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.4116563101936155,5.0,0
8,3,Ty Murray_S8,0.08637057591632143,false,7.666666666666667,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-2.449096639748708,7.666666666666667,0
8,4,Chuck Wicks_S8,0.09338534443620965,false,7.333333333333333,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.3710101496161275,7.333333333333333,0
8,4,David Alan Grier_S8,0.09223366388183474,false,7.333333333333333,3,David Alan Grier,Kym Johnson,52,Actor/Actress,Actor,9,false,15.83199415631848,-2.383419255065126,7.333333333333333,0
8,4,Gilles Marini_S8,0.09308587856637787,false,10.0,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.374222043768619,10.0,0
8,4,Holly Madison_S8,0.07014304934931564,true,5.333333333333333,3,Holly Madison,Dmitry Chaplin,30,TV Personality,TV,11,false,-6.16800584368152,-2.6572043035539537,5.333333333333333,0
8,4,Lawrence Taylor_S8,0.09962120366583821,false,6.333333333333333,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.306370210864552,6.333333333333333,0
8,4,Lil' Kim_S8,0.09461584873585677,false,9.0,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.3579197137529238,9.0,0
8,4,Melissa Rycroft_S8,0.08863974882192086,false,9.666666666666666,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.423163608118115,9.666666666666666,0
8,4,Shawn Johnson_S8,0.0953198546333317,false,8.333333333333334,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.3505066608525143,8.333333333333334,0
8,4,Steve Wozniak_S8,0.07027258869035873,true,4.0,3,Steve Wozniak,Karina Smirnoff,58,Entrepreneur,Other,10,false,21.83199415631848,-2.655359245061301,4.0,0
8,4,Steve-O_S8,0.10599841675771537,false,5.0,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.2443216871709115,5.0,0
8,4,Ty Murray_S8,0.0966844024612406,false,8.333333333333334,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-2.3362928448855604,8.333333333333334,0
8,5,Chuck Wicks_S8,0.114636805807483,false,7.666666666666667,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.165977635496376,7.666666666666667,0
8,5,David Alan Grier_S8,0.06645860757569562,true,7.333333333333333,3,David Alan Grier,Kym Johnson,52,Actor/Actress,Actor,9,false,15.83199415631848,-2.711160920742161,7.333333333333333,0
8,5,Gilles Marini_S8,0.11194411451205744,false,9.666666666666666,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.189746576799783,9.666666666666666,0
8,5,Lawrence Taylor_S8,0.12188987850047166,false,6.666666666666667,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.104629073018421,6.666666666666667,0
8,5,Lil' Kim_S8,0.11295667172672587,false,8.666666666666666,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.180742116933992,8.666666666666666,0
8,5,Melissa Rycroft_S8,0.11364597511152087,false,8.333333333333334,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.1746583448625096,8.333333333333334,0
8,5,Shawn Johnson_S8,0.11333187294074124,false,8.666666666666666,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.177426012335868,8.666666666666666,0
8,5,Steve-O_S8,0.12335602682104274,false,6.0,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.092672471102811,6.0,0
8,5,Ty Murray_S8,0.12178004700426176,false,7.0,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-2.1055305433328226,7.0,0
8,6,Chuck Wicks_S8,0.12708009097841483,false,7.666666666666667,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.0629298846443103,7.666666666666667,0
8,6,Gilles Marini_S8,0.13008698079056036,false,8.666666666666666,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-2.039544282123689,8.666666666666666,0
8,6,Lawrence Taylor_S8,0.13130074959454455,false,7.333333333333333,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.0302571725942715,7.333333333333333,0
8,6,Lil' Kim_S8,0.12463470962748144,false,9.333333333333334,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-2.0823601195679955,9.333333333333334,0
8,6,Melissa Rycroft_S8,0.12151816032822277,false,9.0,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-2.1076833304599107,9.0,0
8,6,Shawn Johnson_S8,0.12390741779177133,false,8.666666666666666,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-2.0882125524468704,8.666666666666666,0
8,6,Steve-O_S8,0.10165162240929251,true,5.333333333333333,3,Steve-O,Lacey Schwimmer,34,TV Personality,TV,8,false,-2.16800584368152,-2.2861939408215433,5.333333333333333,0
8,6,Ty Murray_S8,0.13982026847971207,false,6.0,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-1.967390325705778,6.0,0
8,7,Chuck Wicks_S8,0.1468391566587155,false,9.0,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-1.9184106534873095,9.0,0
8,7,Gilles Marini_S8,0.15075600227700908,false,9.0,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-1.8920859948548578,9.0,0
8,7,Lawrence Taylor_S8,0.11115430484756882,true,7.0,3,Lawrence Taylor,Edyta Sliwinska,50,Athlete,Athlete,7,false,13.83199415631848,-2.1968269127871287,7.0,0
8,7,Lil' Kim_S8,0.14776913895710028,false,8.666666666666666,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-1.9120973277063391,8.666666666666666,0
8,7,Melissa Rycroft_S8,0.14483042650160494,false,9.666666666666666,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-1.9321847887280974,9.666666666666666,0
8,7,Shawn Johnson_S8,0.14520273808532058,false,9.333333333333334,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-1.9296174325335622,9.333333333333334,0
8,7,Ty Murray_S8,0.1534482326726807,false,8.0,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-1.8743854984327672,8.0,0
8,8,Chuck Wicks_S8,0.1114348105585246,true,8.5,3,Chuck Wicks,Julianne Hough,29,Singer/Rapper,Singer,6,false,-7.16800584368152,-2.194306543913186,8.5,0
8,8,Gilles Marini_S8,0.1761195085206348,false,9.166666666666666,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-1.7365868107456137,9.166666666666666,0
8,8,Lil' Kim_S8,0.1736945309318292,false,9.333333333333334,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-1.7504513347256554,9.333333333333334,0
8,8,Melissa Rycroft_S8,0.184384270706162,false,7.666666666666667,3,Melissa Rycroft,Tony Dovolani,26,TV Personality,TV,3,false,-10.16800584368152,-1.6907278479146015,7.666666666666667,0
8,8,Shawn Johnson_S8,0.1754173887920461,false,8.666666666666666,3,Shawn Johnson,Mark Ballas,17,Athlete,Athlete,1,false,-19.16800584368152,-1.7405813653600148,8.666666666666666,0
8,8,Ty Murray_S8,0.1789494904908023,false,8.666666666666666,3,Ty Murray,Chelsie Hightower,39,Athlete,Athlete,4,false,2.83199415631848,-1.7206461008361535,8.666666666666666,0
8,9,Gilles Marini_S8,0.2160590302051093,false,9.333333333333334,3,Gilles Marini,Cheryl Burke,33,Actor/Actress,Actor,2,false,-3.16800584368152,-1.5321989922936723,9.333333333333334,0
8,9,Lil' Kim_S8,0.14128713091416997,true,8.666666666666666,3,Lil' Kim,Derek Hough,34,Singer/Rapper,Singer,5,false,-2.16800584368152,-1.956953992011788,8.666666666666666,0
