contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank
Penn Jillette_S6,Penn Jillette,6,1,16.0,5.333333333333333,3,5.0,6.0,10
Monica Seles_S6,Monica Seles,6,1,15.0,5.0,3,5.0,5.0,11
Adam Carolla_S6,Adam Carolla,6,1,15.0,5.0,3,5.0,5.0,12
Jason Taylor_S6,Jason Taylor,6,2,27.0,9.0,3,9.0,9.0,1
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,2,27.0,9.0,3,9.0,9.0,2
Mario_S6,Mario,6,2,26.0,8.666666666666666,3,8.0,9.0,3
Shannon Elizabeth_S6,Shannon Elizabeth,6,2,24.0,8.0,3,8.0,8.0,4
Marlee Matlin_S6,Marlee Matlin,6,2,24.0,8.0,3,8.0,8.0,5
Priscilla Presley_S6,Priscilla Presley,6,2,21.0,7.0,3,7.0,7.0,6
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,2,21.0,7.0,3,7.0,7.0,7
Cristian de la Fuente_S6,Cristian de la Fuente,6,2,20.0,6.666666666666667,3,6.0,7.0,8
Adam Carolla_S6,Adam Carolla,6,2,19.0,6.333333333333333,3,6.0,7.0,9
Penn Jillette_S6,Penn Jillette,6,2,17.0,5.666666666666667,3,5.0,6.0,10
Steve Guttenberg_S6,Steve Guttenberg,6,2,16.0,5.333333333333333,3,5.0,6.0,11
Monica Seles_S6,Monica Seles,6,2,15.0,5.0,3,5.0,5.0,12
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,3,27.0,9.0,3,9.0,9.0,1
Priscilla Presley_S6,Priscilla Presley,6,3,26.0,8.666666666666666,3,8.0,9.0,2
Cristian de la Fuente_S6,Cristian de la Fuente,6,3,25.0,8.333333333333334,3,8.0,9.0,3
Shannon Elizabeth_S6,Shannon Elizabeth,6,3,24.0,8.0,3,8.0,8.0,4
Jason Taylor_S6,Jason Taylor,6,3,23.0,7.666666666666667,3,7.0,8.0,5
Mario_S6,Mario,6,3,21.0,7.0,3,6.0,8.0,6
Adam Carolla_S6,Adam Carolla,6,3,21.0,7.0,3,7.0,7.0,7
Steve Guttenberg_S6,Steve Guttenberg,6,3,21.0,7.0,3,7.0,7.0,8
Marlee Matlin_S6,Marlee Matlin,6,3,21.0,7.0,3,7.0,7.0,9
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,3,19.0,6.333333333333333,3,6.0,7.0,10
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,4,29.0,9.666666666666666,3,9.0,10.0,1
Jason Taylor_S6,Jason Taylor,6,4,29.0,9.666666666666666,3,9.0,10.0,2
Shannon Elizabeth_S6,Shannon Elizabeth,6,4,28.0,9.333333333333334,3,9.0,10.0,3
Cristian de la Fuente_S6,Cristian de la Fuente,6,4,26.0,8.666666666666666,3,8.0,9.0,4
Mario_S6,Mario,6,4,24.0,8.0,3,7.0,9.0,5
Marlee Matlin_S6,Marlee Matlin,6,4,24.0,8.0,3,8.0,8.0,6
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,4,24.0,8.0,3,8.0,8.0,7
Priscilla Presley_S6,Priscilla Presley,6,4,22.0,7.333333333333333,3,7.0,8.0,8
Adam Carolla_S6,Adam Carolla,6,4,19.0,6.333333333333333,3,6.0,7.0,9
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,5,29.0,9.666666666666666,3,9.0,10.0,1
Mario_S6,Mario,6,5,27.0,9.0,3,9.0,9.0,2
Jason Taylor_S6,Jason Taylor,6,5,27.0,9.0,3,9.0,9.0,3
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,5,24.0,8.0,3,8.0,8.0,4
Shannon Elizabeth_S6,Shannon Elizabeth,6,5,23.0,7.666666666666667,3,7.0,8.0,5
Cristian de la Fuente_S6,Cristian de la Fuente,6,5,23.0,7.666666666666667,3,7.0,8.0,6
Marlee Matlin_S6,Marlee Matlin,6,5,22.0,7.333333333333333,3,7.0,8.0,7
Priscilla Presley_S6,Priscilla Presley,6,5,21.0,7.0,3,7.0,7.0,8
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,6,30.0,10.0,3,10.0,10.0,1
Mario_S6,Mario,6,6,28.0,9.333333333333334,3,9.0,10.0,2
Cristian de la Fuente_S6,Cristian de la Fuente,6,6,27.0,9.0,3,9.0,9.0,3
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,6,26.0,8.666666666666666,3,8.0,9.0,4
Jason Taylor_S6,Jason Taylor,6,6,24.0,8.0,3,8.0,8.0,5
Shannon Elizabeth_S6,Shannon Elizabeth,6,6,24.0,8.0,3,8.0,8.0,6
Marlee Matlin_S6,Marlee Matlin,6,6,21.0,7.0,3,7.0,7.0,7
Jason Taylor_S6,Jason Taylor,6,7,27.5,9.166666666666666,3,8.5,9.5,1
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,7,27.0,9.0,3,8.0,9.5,2
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,7,26.0,8.666666666666666,3,8.5,9.0,3
Shannon Elizabeth_S6,Shannon Elizabeth,6,7,25.5,8.5,3,8.5,8.5,4
Mario_S6,Mario,6,7,25.5,8.5,3,8.5,8.5,5
Cristian de la Fuente_S6,Cristian de la Fuente,6,7,23.0,7.666666666666667,3,7.5,8.0,6
Cristian de la Fuente_S6,Cristian de la Fuente,6,8,28.5,9.5,3,9.0,10.0,1
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,8,27.5,9.166666666666666,3,8.5,9.5,2
Mario_S6,Mario,6,8,26.5,8.833333333333334,3,8.5,9.0,3
Jason Taylor_S6,Jason Taylor,6,8,26.0,8.666666666666666,3,8.0,9.0,4
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,8,25.0,8.333333333333334,3,8.0,8.5,5
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,9,28.5,9.5,3,9.0,10.0,1
Cristian de la Fuente_S6,Cristian de la Fuente,6,9,28.0,9.333333333333334,3,9.0,9.5,2
Jason Taylor_S6,Jason Taylor,6,9,27.5,9.166666666666666,3,9.0,9.5,3
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,9,26.0,8.666666666666666,3,8.5,9.0,4
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,10,30.0,10.0,3,10.0,10.0,1
Jason Taylor_S6,Jason Taylor,6,10,28.5,9.5,3,9.5,9.5,2
Cristian de la Fuente_S6,Cristian de la Fuente,6,10,26.0,8.666666666666666,3,8.0,9.0,3
Brooke Burke_S7,Brooke Burke,7,1,24.5,8.166666666666666,3,8.0,8.5,1
Toni Braxton_S7,Toni Braxton,7,1,22.5,7.5,3,7.0,8.0,2
Warren Sapp_S7,Warren Sapp,7,1,21.5,7.166666666666667,3,7.0,7.5,3
Lance Bass_S7,Lance Bass,7,1,21.5,7.166666666666667,3,6.0,8.0,4
Misty May-Treanor_S7,Misty May-Treanor,7,1,21.0,7.0,3,6.5,7.5,5
Cody Linley_S7,Cody Linley,7,1,20.5,6.833333333333333,3,6.5,7.0,6
Maurice Greene_S7,Maurice Greene,7,1,19.5,6.5,3,6.5,6.5,7
Susan Lucci_S7,Susan Lucci,7,1,18.5,6.166666666666667,3,6.0,6.5,8
Ted McGinley_S7,Ted McGinley,7,1,18.5,6.166666666666667,3,6.0,6.5,9
Kim Kardashian_S7,Kim Kardashian,7,1,18.5,6.166666666666667,3,6.0,6.5,10
Rocco DiSpirito_S7,Rocco DiSpirito,7,1,17.5,5.833333333333333,3,5.5,6.0,11
Cloris Leachman_S7,Cloris Leachman,7,1,16.0,5.333333333333333,3,5.0,6.0,12
Jeffrey Ross_S7,Jeffrey Ross,7,1,12.0,4.0,3,4.0,4.0,13
Brooke Burke_S7,Brooke Burke,7,2,24.0,8.0,3,8.0,8.0,1
Warren Sapp_S7,Warren Sapp,7,2,24.0,8.0,3,8.0,8.0,2
Toni Braxton_S7,Toni Braxton,7,2,23.0,7.666666666666667,3,7.0,8.0,3
Susan Lucci_S7,Susan Lucci,7,2,21.0,7.0,3,7.0,7.0,4
Cody Linley_S7,Cody Linley,7,2,21.0,7.0,3,7.0,7.0,5
Misty May-Treanor_S7,Misty May-Treanor,7,2,21.0,7.0,3,7.0,7.0,6
Lance Bass_S7,Lance Bass,7,2,20.0,6.666666666666667,3,6.0,7.0,7
Maurice Greene_S7,Maurice Greene,7,2,19.0,6.333333333333333,3,6.0,7.0,8
Kim Kardashian_S7,Kim Kardashian,7,2,17.0,5.666666666666667,3,5.0,6.0,9
Rocco DiSpirito_S7,Rocco DiSpirito,7,2,16.0,5.333333333333333,3,5.0,6.0,10
Cloris Leachman_S7,Cloris Leachman,7,2,15.0,5.0,3,5.0,5.0,11
Brooke Burke_S7,Brooke Burke,7,3,28.0,9.333333333333334,3,9.0,10.0,1
Warren Sapp_S7,Warren Sapp,7,3,25.0,8.333333333333334,3,8.0,9.0,2
Maurice Greene_S7,Maurice Greene,7,3,24.0,8.0,3,8.0,8.0,3
Lance Bass_S7,Lance Bass,7,3,22.0,7.333333333333333,3,7.0,8.0,4
Toni Braxton_S7,Toni Braxton,7,3,22.0,7.333333333333333,3,7.0,8.0,5
Cody Linley_S7,Cody Linley,7,3,21.0,7.0,3,7.0,7.0,6
Susan Lucci_S7,Susan Lucci,7,3,21.0,7.0,3,7.0,7.0,7
Rocco DiSpirito_S7,Rocco DiSpirito,7,3,20.0,6.666666666666667,3,6.0,7.0,8
Cloris Leachman_S7,Cloris Leachman,7,3,16.0,5.333333333333333,3,5.0,6.0,9
Lance Bass_S7,Lance Bass,7,4,26.0,8.666666666666666,3,8.0,9.0,1
Brooke Burke_S7,Brooke Burke,7,4,26.0,8.666666666666666,3,8.0,9.0,2
Susan Lucci_S7,Susan Lucci,7,4,24.0,8.0,3,8.0,8.0,3
Cody Linley_S7,Cody Linley,7,4,23.0,7.666666666666667,3,7.0,8.0,4
Cloris Leachman_S7,Cloris Leachman,7,4,22.0,7.333333333333333,3,7.0,8.0,5
Warren Sapp_S7,Warren Sapp,7,4,22.0,7.333333333333333,3,7.0,8.0,6
Toni Braxton_S7,Toni Braxton,7,4,22.0,7.333333333333333,3,7.0,8.0,7
Maurice Greene_S7,Maurice Greene,7,4,20.0,6.666666666666667,3,6.0,7.0,8
Rocco DiSpirito_S7,Rocco DiSpirito,7,4,18.0,6.0,3,6.0,6.0,9
Brooke Burke_S7,Brooke Burke,7,5,29.0,9.666666666666666,3,9.0,10.0,1
Cody Linley_S7,Cody Linley,7,5,28.0,9.333333333333334,3,9.0,10.0,2
Maurice Greene_S7,Maurice Greene,7,5,27.0,9.0,3,9.0,9.0,3
Warren Sapp_S7,Warren Sapp,7,5,25.0,8.333333333333334,3,8.0,9.0,4
Susan Lucci_S7,Susan Lucci,7,5,22.0,7.333333333333333,3,7.0,8.0,5
Toni Braxton_S7,Toni Braxton,7,5,22.0,7.333333333333333,3,7.0,8.0,6
Lance Bass_S7,Lance Bass,7,5,21.0,7.0,3,7.0,7.0,7
Cloris Leachman_S7,Cloris Leachman,7,5,21.0,7.0,3,7.0,7.0,8
Lance Bass_S7,Lance Bass,7,6,27.0,9.0,3,9.0,9.0,1
Brooke Burke_S7,Brooke Burke,7,6,26.0,8.666666666666666,3,8.0,10.0,2
Warren Sapp_S7,Warren Sapp,7,6,25.0,8.333333333333334,3,8.0,9.0,3
Cody Linley_S7,Cody Linley,7,6,23.0,7.666666666666667,3,7.0,8.0,4
Susan Lucci_S7,Susan Lucci,7,6,23.0,7.666666666666667,3,7.0,8.0,5
Maurice Greene_S7,Maurice Greene,7,6,21.0,7.0,3,7.0,7.0,6
Cloris Leachman_S7,Cloris Leachman,7,6,15.0,5.0,3,5.0,5.0,7
Brooke Burke_S7,Brooke Burke,7,7,30.0,10.0,3,10.0,10.0,1
Maurice Greene_S7,Maurice Greene,7,7,25.0,8.333333333333334,3,8.0,9.0,2
Lance Bass_S7,Lance Bass,7,7,25.0,8.333333333333334,3,7.0,9.0,3
Susan Lucci_S7,Susan Lucci,7,7,24.0,8.0,3,8.0,8.0,4
Cody Linley_S7,Cody Linley,7,7,22.0,7.333333333333333,3,7.0,8.0,5
Warren Sapp_S7,Warren Sapp,7,7,21.0,7.0,3,7.0,7.0,6
Brooke Burke_S7,Brooke Burke,7,8,27.5,9.166666666666666,3,8.5,9.5,1
Warren Sapp_S7,Warren Sapp,7,8,27.0,9.0,3,8.5,9.5,2
Lance Bass_S7,Lance Bass,7,8,25.0,8.333333333333334,3,7.5,9.0,3
Cody Linley_S7,Cody Linley,7,8,24.0,8.0,3,8.0,8.0,4
Maurice Greene_S7,Maurice Greene,7,8,24.0,8.0,3,8.0,8.0,5
Lance Bass_S7,Lance Bass,7,9,28.5,9.5,3,9.0,10.0,1
Brooke Burke_S7,Brooke Burke,7,9,24.5,8.166666666666666,3,8.0,8.5,2
Warren Sapp_S7,Warren Sapp,7,9,24.5,8.166666666666666,3,8.0,8.5,3
Cody Linley_S7,Cody Linley,7,9,23.0,7.666666666666667,3,7.5,8.0,4
Brooke Burke_S7,Brooke Burke,7,10,30.0,10.0,3,10.0,10.0,1
Lance Bass_S7,Lance Bass,7,10,27.5,9.166666666666666,3,9.0,9.5,2
Warren Sapp_S7,Warren Sapp,7,10,27.5,9.166666666666666,3,9.0,9.5,3
Gilles Marini_S8,Gilles Marini,8,1,24.0,8.0,3,8.0,8.0,1
Melissa Rycroft_S8,Melissa Rycroft,8,1,23.0,7.666666666666667,3,7.0,8.0,2
Shawn Johnson_S8,Shawn Johnson,8,1,23.0,7.666666666666667,3,7.0,8.0,3
Lil' Kim_S8,Lil' Kim,8,1,21.0,7.0,3,7.0,7.0,4
Chuck Wicks_S8,Chuck Wicks,8,1,20.0,6.666666666666667,3,6.0,7.0,5
David Alan Grier_S8,David Alan Grier,8,1,19.0,6.333333333333333,3,6.0,7.0,6
Denise Richards_S8,Denise Richards,8,1,18.0,6.0,3,6.0,6.0,7
Holly Madison_S8,Holly Madison,8,1,18.0,6.0,3,6.0,6.0,8
Belinda Carlisle_S8,Belinda Carlisle,8,1,17.0,5.666666666666667,3,5.0,6.0,9
Steve-O_S8,Steve-O,8,1,17.0,5.666666666666667,3,5.0,6.0,10
Lawrence Taylor_S8,Lawrence Taylor,8,1,16.0,5.333333333333333,3,5.0,6.0,11
Ty Murray_S8,Ty Murray,8,1,14.0,4.666666666666667,3,4.0,5.0,12
Steve Wozniak_S8,Steve Wozniak,8,1,13.0,4.333333333333333,3,4.0,5.0,13
Gilles Marini_S8,Gilles Marini,8,2,27.0,9.0,3,9.0,9.0,1
Melissa Rycroft_S8,Melissa Rycroft,8,2,26.0,8.666666666666666,3,8.0,9.0,2
Shawn Johnson_S8,Shawn Johnson,8,2,24.0,8.0,3,8.0,8.0,3
Lil' Kim_S8,Lil' Kim,8,2,23.0,7.666666666666667,3,7.0,8.0,4
Denise Richards_S8,Denise Richards,8,2,21.0,7.0,3,7.0,7.0,5
Lawrence Taylor_S8,Lawrence Taylor,8,2,20.0,6.666666666666667,3,6.0,7.0,6
Ty Murray_S8,Ty Murray,8,2,20.0,6.666666666666667,3,6.0,7.0,7
Chuck Wicks_S8,Chuck Wicks,8,2,20.0,6.666666666666667,3,6.0,7.0,8
Holly Madison_S8,Holly Madison,8,2,18.0,6.0,3,6.0,6.0,9
Belinda Carlisle_S8,Belinda Carlisle,8,2,18.0,6.0,3,6.0,6.0,10
Steve Wozniak_S8,Steve Wozniak,8,2,17.0,5.666666666666667,3,5.0,6.0,11
David Alan Grier_S8,David Alan Grier,8,2,17.0,5.666666666666667,3,5.0,6.0,12
Steve-O_S8,Steve-O,8,2,14.0,4.666666666666667,3,4.0,5.0,13
Melissa Rycroft_S8,Melissa Rycroft,8,3,27.0,9.0,3,9.0,9.0,1
Shawn Johnson_S8,Shawn Johnson,8,3,27.0,9.0,3,9.0,9.0,2
Gilles Marini_S8,Gilles Marini,8,3,27.0,9.0,3,9.0,9.0,3
Lil' Kim_S8,Lil' Kim,8,3,25.0,8.333333333333334,3,8.0,9.0,4
David Alan Grier_S8,David Alan Grier,8,3,24.0,8.0,3,8.0,8.0,5
Ty Murray_S8,Ty Murray,8,3,23.0,7.666666666666667,3,7.0,8.0,6
Chuck Wicks_S8,Chuck Wicks,8,3,23.0,7.666666666666667,3,7.0,8.0,7
Lawrence Taylor_S8,Lawrence Taylor,8,3,20.0,6.666666666666667,3,6.0,7.0,8
Holly Madison_S8,Holly Madison,8,3,17.0,5.666666666666667,3,5.0,6.0,9
Denise Richards_S8,Denise Richards,8,3,16.0,5.333333333333333,3,5.0,6.0,10
Steve-O_S8,Steve-O,8,3,15.0,5.0,3,5.0,5.0,11
Steve Wozniak_S8,Steve Wozniak,8,3,10.0,3.3333333333333335,3,3.0,4.0,12
Gilles Marini_S8,Gilles Marini,8,4,30.0,10.0,3,10.0,10.0,1
Melissa Rycroft_S8,Melissa Rycroft,8,4,29.0,9.666666666666666,3,9.0,10.0,2
Lil' Kim_S8,Lil' Kim,8,4,27.0,9.0,3,8.0,10.0,3
Ty Murray_S8,Ty Murray,8,4,25.0,8.333333333333334,3,8.0,9.0,4
Shawn Johnson_S8,Shawn Johnson,8,4,25.0,8.333333333333334,3,8.0,9.0,5
David Alan Grier_S8,David Alan Grier,8,4,22.0,7.333333333333333,3,7.0,8.0,6
Chuck Wicks_S8,Chuck Wicks,8,4,22.0,7.333333333333333,3,7.0,8.0,7
Lawrence Taylor_S8,Lawrence Taylor,8,4,19.0,6.333333333333333,3,5.0,7.0,8
Holly Madison_S8,Holly Madison,8,4,16.0,5.333333333333333,3,5.0,6.0,9
Steve-O_S8,Steve-O,8,4,15.0,5.0,3,5.0,5.0,10
Steve Wozniak_S8,Steve Wozniak,8,4,12.0,4.0,3,4.0,4.0,11
Gilles Marini_S8,Gilles Marini,8,5,29.0,9.666666666666666,3,9.0,10.0,1
Lil' Kim_S8,Lil' Kim,8,5,26.0,8.666666666666666,3,8.0,9.0,2
Shawn Johnson_S8,Shawn Johnson,8,5,26.0,8.666666666666666,3,8.0,9.0,3
Melissa Rycroft_S8,Melissa Rycroft,8,5,25.0,8.333333333333334,3,8.0,9.0,4
Chuck Wicks_S8,Chuck Wicks,8,5,23.0,7.666666666666667,3,7.0,8.0,5
David Alan Grier_S8,David Alan Grier,8,5,22.0,7.333333333333333,3,7.0,8.0,6
Ty Murray_S8,Ty Murray,8,5,21.0,7.0,3,7.0,7.0,7
Lawrence Taylor_S8,Lawrence Taylor,8,5,20.0,6.666666666666667,3,6.0,7.0,8
Steve-O_S8,Steve-O,8,5,18.0,6.0,3,6.0,6.0,9
Lil' Kim_S8,Lil' Kim,8,6,28.0,9.333333333333334,3,8.0,10.0,1
Melissa Rycroft_S8,Melissa Rycroft,8,6,27.0,9.0,3,9.0,9.0,2
Gilles Marini_S8,Gilles Marini,8,6,26.0,8.666666666666666,3,8.0,9.0,3
Shawn Johnson_S8,Shawn Johnson,8,6,26.0,8.666666666666666,3,8.0,9.0,4
Chuck Wicks_S8,Chuck Wicks,8,6,23.0,7.666666666666667,3,7.0,8.0,5
Lawrence Taylor_S8,Lawrence Taylor,8,6,22.0,7.333333333333333,3,7.0,8.0,6
Ty Murray_S8,Ty Murray,8,6,18.0,6.0,3,6.0,6.0,7
Steve-O_S8,Steve-O,8,6,16.0,5.333333333333333,3,4.0,7.0,8
Melissa Rycroft_S8,Melissa Rycroft,8,7,29.0,9.666666666666666,3,9.0,10.0,1
Shawn Johnson_S8,Shawn Johnson,8,7,28.0,9.333333333333334,3,9.0,10.0,2
Gilles Marini_S8,Gilles Marini,8,7,27.0,9.0,3,9.0,9.0,3
Chuck Wicks_S8,Chuck Wicks,8,7,27.0,9.0,3,9.0,9.0,4
Lil' Kim_S8,Lil' Kim,8,7,26.0,8.666666666666666,3,8.0,9.0,5
Ty Murray_S8,Ty Murray,8,7,24.0,8.0,3,8.0,8.0,6
Lawrence Taylor_S8,Lawrence Taylor,8,7,21.0,7.0,3,7.0,7.0,7
Lil' Kim_S8,Lil' Kim,8,8,28.0,9.333333333333334,3,9.0,10.0,1
Gilles Marini_S8,Gilles Marini,8,8,27.5,9.166666666666666,3,9.0,9.5,2
Ty Murray_S8,Ty Murray,8,8,26.0,8.666666666666666,3,8.0,9.0,3
Shawn Johnson_S8,Shawn Johnson,8,8,26.0,8.666666666666666,3,8.0,9.0,4
Chuck Wicks_S8,Chuck Wicks,8,8,25.5,8.5,3,8.5,8.5,5
Melissa Rycroft_S8,Melissa Rycroft,8,8,23.0,7.666666666666667,3,7.5,8.0,6
Melissa Rycroft_S8,Melissa Rycroft,8,9,28.5,9.5,3,9.5,9.5,1
Shawn Johnson_S8,Shawn Johnson,8,9,28.0,9.333333333333334,3,9.0,9.5,2
Gilles Marini_S8,Gilles Marini,8,9,28.0,9.333333333333334,3,9.0,9.5,3
Lil' Kim_S8,Lil' Kim,8,9,26.0,8.666666666666666,3,8.5,9.0,4
Ty Murray_S8,Ty Murray,8,9,23.0,7.666666666666667,3,7.5,8.0,5
Gilles Marini_S8,Gilles Marini,8,10,30.0,10.0,3,10.0,10.0,1
Shawn Johnson_S8,Shawn Johnson,8,10,28.0,9.333333333333334,3,9.0,9.5,2
Melissa Rycroft_S8,Melissa Rycroft,8,10,27.5,9.166666666666666,3,9.0,9.5,3
Ty Murray_S8,Ty Murray,8,10,24.0,8.0,3,8.0,8.0,4
Shawn Johnson_S8,Shawn Johnson,8,11,30.0,10.0,3,10.0,10.0,1
Gilles Marini_S8,Gilles Marini,8,11,29.0,9.666666666666666,3,9.5,10.0,2
Melissa Rycroft_S8,Melissa Rycroft,8,11,28.5,9.5,3,9.5,9.5,3
Joanna Krupa_S9,Joanna Krupa,9,1,33.9999,11.3333,3,11.3333,11.3333,1
Aaron Carter_S9,Aaron Carter,9,1,31.999899999999997,10.666633333333332,3,10.3333,11.3333,2
Mya_S9,Mya,9,1,30.999899999999997,10.3333,3,8.3333,11.3333,3
Kelly Osbourne_S9,Kelly Osbourne,9,1,30.9998,10.333266666666667,3,9.6666,10.6666,4
Donny Osmond_S9,Donny Osmond,9,1,29.999899999999997,9.999966666666666,3,9.3333,10.3333,5
Mark Dacascos_S9,Mark Dacascos,9,1,28.9998,9.6666,3,9.6666,9.6666,6
Louie Vito_S9,Louie Vito,9,1,26.9998,8.999933333333333,3,8.6666,9.6666,7
Natalie Coughlin_S9,Natalie Coughlin,9,1,26.9998,8.999933333333333,3,8.6666,9.6666,8
Melissa Joan Hart_S9,Melissa Joan Hart,9,1,24.0,8.0,3,8.0,8.0,9
Debi Mazar_S9,Debi Mazar,9,1,22.0,7.333333333333333,3,7.0,8.0,10
Chuck Liddell_S9,Chuck Liddell,9,1,22.0,7.333333333333333,3,7.0,8.0,11
Kathy Ireland_S9,Kathy Ireland,9,1,19.9999,6.666633333333333,3,6.3333,7.3333,12
Tom DeLay_S9,Tom DeLay,9,1,19.9999,6.666633333333333,3,6.3333,7.3333,13
Michael Irvin_S9,Michael Irvin,9,1,19.0,6.333333333333333,3,6.0,7.0,14
Macy Gray_S9,Macy Gray,9,1,18.9999,6.3333,3,5.3333,7.3333,15
Ashley Hamiliton_S9,Ashley Hamiliton,9,1,18.9999,6.3333,3,5.3333,7.3333,16
Mya_S9,Mya,9,2,27.0,9.0,3,9.0,9.0,1
Aaron Carter_S9,Aaron Carter,9,2,27.0,9.0,3,9.0,9.0,2
Donny Osmond_S9,Donny Osmond,9,2,25.0,8.333333333333334,3,8.0,9.0,3
Debi Mazar_S9,Debi Mazar,9,2,21.0,7.0,3,7.0,7.0,4
Natalie Coughlin_S9,Natalie Coughlin,9,2,21.0,7.0,3,7.0,7.0,5
Mark Dacascos_S9,Mark Dacascos,9,2,21.0,7.0,3,7.0,7.0,6
Michael Irvin_S9,Michael Irvin,9,2,20.0,6.666666666666667,3,6.0,7.0,7
Joanna Krupa_S9,Joanna Krupa,9,2,20.0,6.666666666666667,3,6.0,7.0,8
Melissa Joan Hart_S9,Melissa Joan Hart,9,2,19.0,6.333333333333333,3,6.0,7.0,9
Chuck Liddell_S9,Chuck Liddell,9,2,19.0,6.333333333333333,3,6.0,7.0,10
Louie Vito_S9,Louie Vito,9,2,19.0,6.333333333333333,3,6.0,7.0,11
Kelly Osbourne_S9,Kelly Osbourne,9,2,19.0,6.333333333333333,3,6.0,7.0,12
Tom DeLay_S9,Tom DeLay,9,2,18.0,6.0,3,6.0,6.0,13
Kathy Ireland_S9,Kathy Ireland,9,2,18.0,6.0,3,6.0,6.0,14
Mya_S9,Mya,9,3,27.0,9.0,3,7.0,10.0,1
Natalie Coughlin_S9,Natalie Coughlin,9,3,26.0,8.666666666666666,3,8.0,9.0,2
Joanna Krupa_S9,Joanna Krupa,9,3,23.0,7.666666666666667,3,7.0,8.0,3
Donny Osmond_S9,Donny Osmond,9,3,21.0,7.0,3,7.0,7.0,4
Aaron Carter_S9,Aaron Carter,9,3,21.0,7.0,3,6.0,8.0,5
Kelly Osbourne_S9,Kelly Osbourne,9,3,20.0,6.666666666666667,3,6.0,7.0,6
Louie Vito_S9,Louie Vito,9,3,20.0,6.666666666666667,3,5.0,8.0,7
Melissa Joan Hart_S9,Melissa Joan Hart,9,3,19.0,6.333333333333333,3,6.0,7.0,8
Mark Dacascos_S9,Mark Dacascos,9,3,18.0,6.0,3,6.0,6.0,9
Debi Mazar_S9,Debi Mazar,9,3,17.0,5.666666666666667,3,5.0,6.0,10
Chuck Liddell_S9,Chuck Liddell,9,3,17.0,5.666666666666667,3,5.0,6.0,11
Tom DeLay_S9,Tom DeLay,9,3,15.0,5.0,3,4.0,6.0,12
Michael Irvin_S9,Michael Irvin,9,3,14.0,4.666666666666667,3,4.0,5.0,13
Mya_S9,Mya,9,4,28.0,9.333333333333334,3,8.0,10.0,1
Melissa Joan Hart_S9,Melissa Joan Hart,9,4,28.0,9.333333333333334,3,9.0,10.0,2
Joanna Krupa_S9,Joanna Krupa,9,4,26.0,8.666666666666666,3,8.0,9.0,3
Natalie Coughlin_S9,Natalie Coughlin,9,4,24.0,8.0,3,8.0,8.0,4
Donny Osmond_S9,Donny Osmond,9,4,24.0,8.0,3,8.0,8.0,5
Kelly Osbourne_S9,Kelly Osbourne,9,4,23.0,7.666666666666667,3,7.0,8.0,6
Mark Dacascos_S9,Mark Dacascos,9,4,22.0,7.333333333333333,3,7.0,8.0,7
Aaron Carter_S9,Aaron Carter,9,4,18.0,6.0,3,6.0,6.0,8
Chuck Liddell_S9,Chuck Liddell,9,4,17.0,5.666666666666667,3,5.0,6.0,9
Louie Vito_S9,Louie Vito,9,4,16.0,5.333333333333333,3,5.0,6.0,10
Michael Irvin_S9,Michael Irvin,9,4,16.0,5.333333333333333,3,5.0,6.0,11
Donny Osmond_S9,Donny Osmond,9,5,29.0,9.666666666666666,3,9.0,10.0,1
Mya_S9,Mya,9,5,27.0,9.0,3,9.0,9.0,2
Mark Dacascos_S9,Mark Dacascos,9,5,26.0,8.666666666666666,3,8.0,9.0,3
Joanna Krupa_S9,Joanna Krupa,9,5,24.0,8.0,3,8.0,8.0,4
Aaron Carter_S9,Aaron Carter,9,5,24.0,8.0,3,8.0,8.0,5
Kelly Osbourne_S9,Kelly Osbourne,9,5,24.0,8.0,3,8.0,8.0,6
Melissa Joan Hart_S9,Melissa Joan Hart,9,5,23.0,7.666666666666667,3,7.0,8.0,7
Louie Vito_S9,Louie Vito,9,5,22.0,7.333333333333333,3,7.0,8.0,8
Natalie Coughlin_S9,Natalie Coughlin,9,5,22.0,7.333333333333333,3,7.0,8.0,9
Michael Irvin_S9,Michael Irvin,9,5,21.0,7.0,3,7.0,7.0,10
Joanna Krupa_S9,Joanna Krupa,9,6,35.9999,11.999966666666666,3,11.3333,12.3333,1
